3yke87s3oocT5my2YLulfe;9669.0;classic finnish pop|classic finnish rock|suomi rock;Freud Marx Engels & Jung;38
6deCZDhOif2UZ62Cjx7sra;1618.0;;Emory;42
6S3RkOsyc4zB9w1wA0nUG9;14.0;;Glade Swope;0
4SKh4HUebFtfRONeWcnFr3;750.0;cook islands pop;Vaimutu String Band;15
6Nm62oNQCdPxVoiQtFSksF;267895.0;argentine rock|latin alternative|latin rock|rock en espanol|rock nacional;Estelares;60
0hTrdral9FhNQTTNIXTno1;7041.0;kizomba|rap angolano;MDO (Menino de Ouro);34
4EhvF0sd1sdEJ49h6AuWvB;67280.0;canadian indie;Matthew Good;41
0k7Xl1pqI3tu8sSEjo5oEg;567870.0;chopped and screwed|crunk|dirty south rap|gangster rap|hip hop|houston rap|pop rap|rap|southern hip hop|trap;Paul Wall;65
4yscD4NQlCKXEpUvBV3nj8;8713.0;baroque ensemble|classical performance|historically informed performance;Tafelmusik Baroque Orchestra;51
0w32WixD69mKW0O6bYwRCt;186062.0;argentine reggae|latin alternative|reggae en espanol|rock en espanol;Alika;48
72BgsZHeaYzALpdyBKrpyS;0.0;;Pasupaleti Kannamba;0
4o7EawHk705NgTWtLIQtxE;4280.0;;Tiko's Groove;37
6UdljVDipAuFot91tnnpPc;104.0;;Sipho Mchunu;28
097P46848Ll3Ofm0bcOGRW;20586.0;afrikaans|south african pop;Joshua Na Die Reën;30
3yWCAtesP5BFtJnBbgfv8b;10439.0;;I See MONSTAS;45
2p1V99nAWgMZLo5Md6SEVn;81.0;;Nikolaj Christensen;10
0whfJ77UF17mqdwSKYBOTl;3176.0;classic finnish pop|classic iskelma|iskelma;Tanssiorkesteri Syke;29
4PhACwxjUPe5eiWPxXntex;1320.0;;Kowalski;20
4qwGe91Bz9K2T8jXTZ815W;2473406.0;dance pop|hip pop|neo soul|new jack swing|r&b|urban contemporary;Janet Jackson;71
3IHfuyhfDGMYjIojIYsscN;44.0;;Ingibjörg Smith;6
3DOJU0CqEqSdfFIMGiykRv;59502.0;hip hop tuga|trap tuga;Holly Hood;42
3FCBnIlgoRwCdoWpUN85ck;15274.0;cumbia ranchera;Los Lobos del Sur;42
3HA0RzjmtQomxIGjTqgHI3;775.0;tamil pop;Sichith;31
